station_id,datetime_utc,latitude,longitude,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,flood_occurred
MND_URBAN_01,2022-07-28 13:00:00+00:00,31.7087,76.932,0.0,0.0,0.1,3.2,13.8,100.0,100.0,27.7,73,924.5,4.1,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-28 13:00:00+00:00,31.745,77.21,0.0,2.0,3.5,14.6,28.3,100.0,100.0,25.3,81,900.5,5.8,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-28 13:00:00+00:00,31.533,76.89,0.0,0.1,0.4,4.7,11.5,100.0,100.0,26.8,76,914.3,1.9,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-28 13:00:00+00:00,31.983,76.776,0.2,5.3,27.1,39.1,40.4,100.0,100.0,25.2,79,896.0,1.8,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-28 13:00:00+00:00,31.713,77.165,0.0,2.0,3.5,14.6,28.3,100.0,100.0,22.3,81,853.4,5.8,980.0,38.2,35.0,5600.0,0
THL_GRG_04,2022-07-28 14:00:00+00:00,31.713,77.165,0.0,0.6,3.4,14.5,28.2,100.0,100.0,23.5,75,852.4,4.3,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-28 14:00:00+00:00,31.983,76.776,0.0,1.8,18.5,39.0,40.4,100.0,100.0,26.0,73,894.6,3.7,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-28 14:00:00+00:00,31.745,77.21,0.0,0.6,3.4,14.5,28.2,100.0,100.0,26.5,76,899.2,4.3,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-28 14:00:00+00:00,31.533,76.89,0.1,0.1,0.5,2.3,11.4,100.0,100.0,26.4,82,913.2,5.2,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-28 14:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,3.0,13.8,100.0,100.0,28.8,69,923.2,3.2,760.0,22.4,65.0,11200.0,0
MND_URBAN_01,2022-07-28 15:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,2.7,13.7,100.0,100.0,28.8,71,922.4,7.8,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-28 15:00:00+00:00,31.745,77.21,0.0,0.0,2.9,14.2,28.2,100.0,100.0,28.3,70,898.3,3.0,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-28 15:00:00+00:00,31.533,76.89,0.1,0.2,0.5,2.0,11.4,100.0,100.0,26.0,86,912.3,7.2,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-28 15:00:00+00:00,31.713,77.165,0.0,0.0,2.9,14.2,28.2,100.0,100.0,25.3,69,851.7,3.0,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-28 15:00:00+00:00,31.983,76.776,0.0,0.2,9.9,38.9,40.4,100.0,100.0,26.8,67,894.3,6.5,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-28 16:00:00+00:00,31.745,77.21,0.1,0.1,2.1,14.0,28.3,100.0,100.0,26.4,79,898.5,7.6,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2022-07-28 16:00:00+00:00,31.713,77.165,0.1,0.1,2.1,14.0,28.3,100.0,100.0,23.4,79,851.6,7.6,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-28 16:00:00+00:00,31.7087,76.932,0.1,0.1,0.1,2.5,13.2,100.0,100.0,28.1,73,922.6,6.8,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-28 16:00:00+00:00,31.983,76.776,0.0,0.0,5.3,38.8,40.4,100.0,100.0,26.4,66,894.3,8.0,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-28 16:00:00+00:00,31.533,76.89,0.1,0.3,0.4,1.7,9.8,100.0,100.0,25.6,85,912.6,4.0,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-28 17:00:00+00:00,31.983,76.776,0.0,0.0,1.8,38.8,40.4,100.0,100.0,26.3,66,894.3,8.7,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-28 17:00:00+00:00,31.713,77.165,1.9,2.0,2.6,15.8,30.1,100.0,100.0,22.7,84,851.4,5.2,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-28 17:00:00+00:00,31.745,77.21,1.9,2.0,2.6,15.8,30.1,100.0,100.0,25.7,84,898.4,5.2,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-28 17:00:00+00:00,31.533,76.89,0.4,0.6,0.7,2.0,9.6,100.0,100.0,25.6,83,912.6,4.8,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-28 17:00:00+00:00,31.7087,76.932,1.1,1.2,1.2,3.5,12.9,100.0,100.0,27.1,77,922.8,4.3,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-28 18:00:00+00:00,31.713,77.165,0.7,2.7,2.7,16.5,29.7,100.0,100.0,21.6,87,851.8,3.7,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-28 18:00:00+00:00,31.7087,76.932,0.9,2.1,2.1,4.1,13.7,100.0,100.0,26.4,79,923.1,1.1,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2022-07-28 18:00:00+00:00,31.533,76.89,0.3,0.8,1.0,1.9,9.5,100.0,100.0,25.2,84,912.8,1.3,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-28 18:00:00+00:00,31.983,76.776,0.0,0.0,0.2,38.7,40.3,100.0,100.0,24.8,78,894.3,6.3,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-28 18:00:00+00:00,31.745,77.21,0.7,2.7,2.7,16.5,29.7,100.0,100.0,24.6,87,898.9,3.7,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2022-07-28 19:00:00+00:00,31.713,77.165,0.2,2.8,2.9,16.7,29.8,100.0,100.0,20.9,93,852.2,2.3,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-28 19:00:00+00:00,31.533,76.89,0.2,0.9,1.2,2.1,9.7,100.0,100.0,24.6,88,913.4,1.5,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-28 19:00:00+00:00,31.745,77.21,0.2,2.8,2.9,16.7,29.8,100.0,100.0,23.9,93,899.5,2.3,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-28 19:00:00+00:00,31.983,76.776,0.0,0.0,0.0,38.7,40.3,100.0,100.0,24.0,85,895.0,2.9,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-28 19:00:00+00:00,31.7087,76.932,0.2,2.2,2.3,4.3,13.9,100.0,100.0,25.1,91,923.6,3.6,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-28 20:00:00+00:00,31.745,77.21,0.0,0.9,2.9,16.7,29.7,100.0,100.0,23.5,96,899.8,1.8,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-28 20:00:00+00:00,31.7087,76.932,0.1,1.2,2.4,4.4,14.0,100.0,100.0,25.4,84,924.2,2.5,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-28 20:00:00+00:00,31.983,76.776,0.0,0.0,0.0,38.7,40.3,100.0,100.0,23.7,89,895.3,1.9,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-28 20:00:00+00:00,31.533,76.89,0.2,0.7,1.3,2.3,9.9,100.0,100.0,24.7,86,913.9,0.5,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-28 20:00:00+00:00,31.713,77.165,0.0,0.9,2.9,16.7,29.7,100.0,100.0,20.5,96,852.4,1.8,980.0,38.2,35.0,5600.0,0
THL_GRG_04,2022-07-28 21:00:00+00:00,31.713,77.165,0.0,0.2,2.9,16.6,29.7,100.0,100.0,20.9,90,853.1,2.5,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-28 21:00:00+00:00,31.983,76.776,0.0,0.0,0.0,38.7,40.3,100.0,100.0,23.1,92,895.9,2.9,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-28 21:00:00+00:00,31.533,76.89,0.0,0.4,1.2,2.3,9.9,100.0,100.0,24.1,90,914.6,3.1,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-28 21:00:00+00:00,31.745,77.21,0.0,0.2,2.9,16.6,29.7,100.0,100.0,23.9,90,900.4,2.5,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-28 21:00:00+00:00,31.7087,76.932,0.0,0.3,2.4,4.4,14.0,100.0,100.0,24.1,91,924.7,3.9,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-28 22:00:00+00:00,31.745,77.21,0.5,0.5,3.3,16.9,29.6,100.0,100.0,23.1,96,900.5,3.3,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-28 22:00:00+00:00,31.7087,76.932,2.0,2.1,4.3,6.4,16.0,100.0,100.0,23.7,95,925.3,2.7,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-28 22:00:00+00:00,31.983,76.776,0.3,0.3,0.3,39.0,40.6,100.0,100.0,22.6,94,896.2,2.3,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-28 22:00:00+00:00,31.713,77.165,0.5,0.5,3.3,16.9,29.6,100.0,100.0,20.1,96,853.1,3.3,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-28 22:00:00+00:00,31.533,76.89,0.9,1.1,2.0,3.2,10.8,100.0,100.0,23.3,94,914.9,2.6,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-28 23:00:00+00:00,31.983,76.776,3.5,3.8,3.8,42.5,44.1,100.0,100.0,22.1,94,896.0,0.8,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-28 23:00:00+00:00,31.713,77.165,2.0,2.5,3.4,18.6,30.8,100.0,100.0,19.6,96,853.1,1.6,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-28 23:00:00+00:00,31.7087,76.932,0.4,2.4,3.6,6.8,16.4,100.0,100.0,23.7,94,925.0,3.5,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2022-07-28 23:00:00+00:00,31.533,76.89,0.2,1.1,1.8,3.4,11.0,100.0,100.0,23.4,94,914.5,1.5,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-28 23:00:00+00:00,31.745,77.21,2.0,2.5,3.4,18.6,30.8,100.0,100.0,22.6,96,900.6,1.6,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-29 00:00:00+00:00,31.983,76.776,1.4,5.2,5.2,43.9,45.5,100.0,100.0,22.1,94,895.4,0.4,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-29 00:00:00+00:00,31.745,77.21,0.4,2.9,3.1,16.2,30.3,100.0,100.0,22.8,95,899.8,3.1,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-29 00:00:00+00:00,31.7087,76.932,0.3,2.7,3.0,7.0,16.7,100.0,100.0,23.8,95,924.2,2.3,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-29 00:00:00+00:00,31.713,77.165,0.4,2.9,3.1,16.2,30.3,100.0,100.0,19.8,95,852.3,3.1,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-29 00:00:00+00:00,31.533,76.89,0.0,1.1,1.5,3.4,11.0,100.0,100.0,22.7,95,913.7,3.7,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-29 01:00:00+00:00,31.745,77.21,0.1,2.5,3.0,13.2,29.8,100.0,100.0,22.8,95,898.9,3.2,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2022-07-29 01:00:00+00:00,31.713,77.165,0.1,2.5,3.0,13.2,29.8,100.0,100.0,19.8,95,851.5,3.2,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-29 01:00:00+00:00,31.7087,76.932,0.1,0.8,2.9,6.9,16.8,100.0,100.0,24.2,89,923.5,1.8,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2022-07-29 01:00:00+00:00,31.533,76.89,0.0,0.2,1.3,3.3,11.0,100.0,100.0,23.3,91,913.3,1.8,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-29 01:00:00+00:00,31.983,76.776,0.5,5.4,5.7,44.3,46.0,100.0,100.0,22.2,93,894.4,2.3,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-29 02:00:00+00:00,31.533,76.89,0.0,0.0,1.1,3.3,11.0,100.0,100.0,23.1,91,912.7,1.0,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-29 02:00:00+00:00,31.7087,76.932,0.0,0.4,2.8,5.8,16.8,100.0,100.0,24.2,89,923.0,1.0,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-29 02:00:00+00:00,31.745,77.21,0.0,0.5,3.0,11.2,29.6,100.0,100.0,23.4,89,898.4,3.6,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-29 02:00:00+00:00,31.983,76.776,1.2,3.1,6.9,45.5,47.2,100.0,100.0,22.3,90,894.1,0.7,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-29 02:00:00+00:00,31.713,77.165,0.0,0.5,3.0,11.2,29.6,100.0,100.0,20.4,89,851.1,3.6,980.0,38.2,35.0,5600.0,0
THL_GRG_04,2022-07-29 03:00:00+00:00,31.713,77.165,0.0,0.1,3.0,10.4,29.6,100.0,100.0,20.5,88,851.0,3.3,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-29 03:00:00+00:00,31.983,76.776,0.2,1.9,7.1,45.5,47.4,100.0,100.0,22.8,85,894.0,2.3,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-29 03:00:00+00:00,31.533,76.89,0.0,0.0,1.1,3.2,11.0,100.0,100.0,22.9,92,912.5,0.5,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-29 03:00:00+00:00,31.745,77.21,0.0,0.1,3.0,10.4,29.6,100.0,100.0,23.5,88,898.3,3.3,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-29 03:00:00+00:00,31.7087,76.932,0.0,0.1,2.8,5.7,16.8,100.0,100.0,24.1,89,922.9,0.7,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-29 04:00:00+00:00,31.713,77.165,0.0,0.0,2.5,10.3,29.6,100.0,100.0,20.5,88,851.1,2.5,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-29 04:00:00+00:00,31.533,76.89,0.0,0.0,0.2,3.1,11.0,100.0,100.0,22.6,94,912.7,2.2,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-29 04:00:00+00:00,31.745,77.21,0.0,0.0,2.5,10.3,29.6,100.0,100.0,23.5,88,898.3,2.5,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-29 04:00:00+00:00,31.7087,76.932,0.0,0.0,0.8,5.6,16.8,100.0,100.0,24.1,89,922.9,1.1,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-29 04:00:00+00:00,31.983,76.776,0.0,1.4,6.8,45.3,47.4,100.0,100.0,22.6,87,894.0,1.8,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-29 05:00:00+00:00,31.7087,76.932,0.0,0.0,0.4,5.6,16.8,100.0,100.0,23.6,92,922.6,1.4,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-29 05:00:00+00:00,31.745,77.21,0.0,0.0,0.5,10.3,29.6,100.0,100.0,22.4,95,897.8,2.3,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2022-07-29 05:00:00+00:00,31.713,77.165,0.0,0.0,0.5,10.3,29.6,100.0,100.0,19.4,95,850.4,2.3,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-29 05:00:00+00:00,31.533,76.89,0.0,0.0,0.0,3.1,11.0,100.0,100.0,22.5,95,912.4,1.6,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-29 05:00:00+00:00,31.983,76.776,0.0,0.2,3.3,45.2,47.4,100.0,100.0,22.3,87,893.8,2.1,1220.0,24.6,210.0,1850.0,0
JGN_VLY_05,2022-07-29 06:00:00+00:00,31.983,76.776,0.0,0.0,1.9,40.8,47.4,100.0,100.0,21.7,95,894.4,0.0,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-29 06:00:00+00:00,31.713,77.165,0.0,0.0,0.1,9.7,29.6,100.0,100.0,19.5,95,851.1,1.3,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-29 06:00:00+00:00,31.533,76.89,0.0,0.0,0.0,3.0,11.0,100.0,100.0,23.0,92,913.0,0.8,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-29 06:00:00+00:00,31.7087,76.932,0.0,0.0,0.1,5.4,16.8,100.0,100.0,23.6,92,923.4,1.3,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-29 06:00:00+00:00,31.745,77.21,0.0,0.0,0.1,9.7,29.6,100.0,100.0,22.5,95,898.5,1.3,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-29 07:00:00+00:00,31.533,76.89,0.0,0.0,0.0,2.9,11.0,100.0,100.0,23.8,90,913.7,2.5,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-29 07:00:00+00:00,31.745,77.21,0.0,0.0,0.0,9.4,29.6,100.0,100.0,23.8,90,899.6,0.7,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-29 07:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,5.3,16.8,100.0,100.0,24.4,91,924.0,3.3,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-29 07:00:00+00:00,31.713,77.165,0.0,0.0,0.0,9.4,29.6,100.0,100.0,20.8,90,852.3,0.7,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-29 07:00:00+00:00,31.983,76.776,0.0,0.0,1.4,34.2,47.4,100.0,100.0,23.1,88,895.1,2.7,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-29 08:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,5.2,16.8,100.0,100.0,25.6,85,924.2,0.5,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-29 08:00:00+00:00,31.745,77.21,0.0,0.0,0.0,9.3,29.6,100.0,100.0,25.1,86,899.8,0.8,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-29 08:00:00+00:00,31.533,76.89,0.0,0.0,0.0,2.9,11.0,100.0,100.0,24.8,86,914.0,1.6,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-29 08:00:00+00:00,31.713,77.165,0.0,0.0,0.0,9.3,29.6,100.0,100.0,22.1,86,852.7,0.8,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-29 08:00:00+00:00,31.983,76.776,0.0,0.0,0.2,25.6,47.4,100.0,100.0,24.3,82,895.5,2.5,1220.0,24.6,210.0,1850.0,0
JGN_VLY_05,2022-07-29 09:00:00+00:00,31.983,76.776,0.0,0.0,0.0,17.0,47.4,100.0,100.0,24.8,83,895.7,4.2,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-29 09:00:00+00:00,31.745,77.21,0.0,0.0,0.0,8.8,29.6,100.0,100.0,26.4,81,900.1,3.3,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-29 09:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,5.2,16.8,100.0,100.0,26.4,82,924.4,2.4,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-29 09:00:00+00:00,31.713,77.165,0.0,0.0,0.0,8.8,29.6,100.0,100.0,23.4,80,853.2,3.3,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-29 09:00:00+00:00,31.533,76.89,0.0,0.0,0.0,2.8,11.0,100.0,100.0,25.8,84,914.2,3.3,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-29 10:00:00+00:00,31.745,77.21,0.0,0.0,0.0,7.9,29.5,100.0,100.0,26.8,81,900.3,6.2,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-29 10:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,5.2,16.8,100.0,100.0,27.5,77,924.6,4.9,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-29 10:00:00+00:00,31.983,76.776,0.0,0.0,0.0,12.4,47.4,100.0,100.0,25.7,78,895.8,6.4,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-29 10:00:00+00:00,31.713,77.165,0.0,0.0,0.0,7.9,29.5,100.0,100.0,23.8,81,853.4,6.2,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-29 10:00:00+00:00,31.533,76.89,0.1,0.1,0.1,2.7,11.1,100.0,100.0,25.1,91,914.4,5.6,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-29 11:00:00+00:00,31.983,76.776,3.3,3.3,3.3,12.2,50.7,100.0,100.0,26.0,77,895.9,6.5,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-29 11:00:00+00:00,31.7087,76.932,0.1,0.1,0.1,5.3,16.8,100.0,100.0,28.3,72,924.1,5.2,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-29 11:00:00+00:00,31.713,77.165,0.1,0.1,0.1,6.6,29.5,100.0,100.0,22.6,85,853.0,4.7,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-29 11:00:00+00:00,31.533,76.89,0.1,0.2,0.2,2.7,11.2,100.0,100.0,25.2,90,914.0,3.8,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-29 11:00:00+00:00,31.745,77.21,0.1,0.1,0.1,6.6,29.5,100.0,100.0,25.6,85,900.1,4.7,1050.0,34.5,80.0,4200.0,0
AUT_JNC_03,2022-07-29 12:00:00+00:00,31.745,77.21,0.1,0.2,0.2,6.1,29.5,100.0,100.0,25.6,84,899.6,3.2,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-29 12:00:00+00:00,31.983,76.776,0.8,4.1,4.1,11.4,51.5,100.0,100.0,26.2,80,895.2,7.6,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-29 12:00:00+00:00,31.7087,76.932,0.3,0.4,0.4,5.6,16.7,100.0,100.0,27.4,78,923.7,5.2,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-29 12:00:00+00:00,31.713,77.165,0.1,0.2,0.2,6.1,29.5,100.0,100.0,22.6,83,852.6,3.2,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-29 12:00:00+00:00,31.533,76.89,0.1,0.3,0.3,2.8,11.3,100.0,100.0,26.2,86,913.6,4.0,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-29 13:00:00+00:00,31.983,76.776,14.2,18.3,18.3,25.4,65.7,100.0,100.0,24.6,81,894.3,6.8,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-29 13:00:00+00:00,31.533,76.89,0.1,0.3,0.4,2.9,11.2,100.0,100.0,26.9,84,912.7,5.1,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-29 13:00:00+00:00,31.745,77.21,0.3,0.5,0.5,6.4,29.7,100.0,100.0,25.7,87,898.6,2.9,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2022-07-29 13:00:00+00:00,31.713,77.165,0.3,0.5,0.5,6.4,29.7,100.0,100.0,22.7,86,851.7,2.9,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-29 13:00:00+00:00,31.7087,76.932,0.2,0.6,0.6,5.8,16.5,100.0,100.0,26.9,84,922.8,2.4,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-29 14:00:00+00:00,31.983,76.776,2.3,17.3,20.6,27.7,68.0,100.0,100.0,24.4,82,893.6,3.4,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-29 14:00:00+00:00,31.713,77.165,0.1,0.5,0.6,6.5,29.7,100.0,100.0,23.4,86,851.4,5.2,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-29 14:00:00+00:00,31.7087,76.932,0.0,0.5,0.6,5.8,16.2,100.0,100.0,27.6,81,922.3,1.4,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2022-07-29 14:00:00+00:00,31.533,76.89,0.2,0.4,0.6,3.0,11.1,100.0,100.0,26.3,85,912.1,3.4,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-29 14:00:00+00:00,31.745,77.21,0.1,0.5,0.6,6.5,29.7,100.0,100.0,26.4,87,898.2,5.2,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-29 15:00:00+00:00,31.533,76.89,3.7,4.0,4.3,6.6,13.5,100.0,100.0,25.0,87,911.1,7.3,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-29 15:00:00+00:00,31.745,77.21,0.1,0.5,0.7,6.6,29.7,100.0,100.0,25.3,90,897.2,3.6,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-29 15:00:00+00:00,31.983,76.776,0.2,16.7,20.8,27.9,68.2,100.0,100.0,24.4,84,892.7,6.3,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-29 15:00:00+00:00,31.7087,76.932,0.0,0.2,0.6,5.8,13.5,100.0,100.0,27.0,83,921.2,5.9,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-29 15:00:00+00:00,31.713,77.165,0.1,0.5,0.7,6.6,29.7,100.0,100.0,22.3,90,850.3,3.6,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-29 16:00:00+00:00,31.983,76.776,0.1,2.6,20.9,28.0,68.3,100.0,100.0,24.1,88,892.5,4.7,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-29 16:00:00+00:00,31.533,76.89,0.3,4.2,4.5,6.8,13.3,100.0,100.0,24.6,89,911.0,2.5,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-29 16:00:00+00:00,31.713,77.165,0.1,0.3,0.8,6.6,29.6,100.0,100.0,22.3,88,850.1,3.2,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-29 16:00:00+00:00,31.7087,76.932,0.3,0.3,0.9,6.0,13.6,100.0,100.0,25.8,87,921.2,3.8,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-29 16:00:00+00:00,31.745,77.21,0.1,0.3,0.8,6.6,29.6,100.0,100.0,25.3,88,897.0,3.2,1050.0,34.5,80.0,4200.0,0
AUT_JNC_03,2022-07-29 17:00:00+00:00,31.745,77.21,0.0,0.2,0.7,4.7,29.4,100.0,100.0,24.5,88,898.1,4.0,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-29 17:00:00+00:00,31.7087,76.932,0.3,0.6,1.1,5.2,13.2,100.0,100.0,26.3,87,922.2,2.5,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-29 17:00:00+00:00,31.983,76.776,0.6,0.9,18.2,28.6,68.9,100.0,100.0,23.8,90,893.4,2.6,1220.0,24.6,210.0,1850.0,0
