system:index,date,rainfall_mm,.geo
159,2023-06-09,0.7943658956485894,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,2023-06-10,0.9850032439344227,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,2023-06-11,1.052468617825373,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,2023-06-12,3.16130143695246,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,2023-06-13,2.0671903104992144,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2023-06-14,1.212756409497449,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,2023-06-15,1.0169057094933078,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,2023-06-16,1.5402547864224039,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2023-06-17,4.321726459694604,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,2023-06-18,4.456072143362909,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,2023-06-19,3.404746299497047,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,2023-06-20,3.483314517346635,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,2023-06-21,2.5105372701588724,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,2023-06-22,4.7223721869977835,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,2023-06-23,8.66286462639842,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,2023-06-24,18.67963743836775,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,2023-06-25,27.351989531663026,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,2023-06-26,4.562616160077886,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,2023-06-27,6.451018286678661,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,2023-06-28,5.983000031379326,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,2023-06-29,9.768751817917295,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,2023-06-30,7.352841598532989,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,2023-07-01,4.657373316062402,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,2023-07-02,2.3466620980352917,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2023-07-03,4.642528565081376,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,2023-07-04,5.934389606539892,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,2023-07-05,7.925080674113983,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,2023-07-06,22.47021524263317,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,2023-07-07,15.376103457577303,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,2023-07-08,31.090657055879007,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,2023-07-09,24.456755591785466,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,2023-07-10,21.993768075054025,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,2023-07-11,20.651615874593308,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,2023-07-12,14.123280004568054,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,2023-07-13,25.65661677403072,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,2023-07-14,8.069415234642,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,2023-07-15,17.314304534657634,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,2023-07-16,2.666919075825442,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,2023-07-17,11.3393165198423,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,2023-07-18,22.734769096796708,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,2023-07-19,8.095310332740167,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,2023-07-20,7.544428455402358,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,2023-07-21,14.240188030312611,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,2023-07-22,13.150787412616584,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,2023-07-23,8.7867475754881,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,2023-07-24,8.2877909497462,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2023-07-25,11.536626595672589,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,2023-07-26,15.500573021312414,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,2023-07-27,7.15693445713215,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,2023-07-28,17.87714405616582,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2023-07-29,3.0099139109234794,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,2023-07-30,2.1981637548589843,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2023-07-31,2.270640099030212,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,2023-08-01,11.349451086692724,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,2023-08-02,13.0324759838059,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,2023-08-03,13.239390481248115,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,2023-08-04,15.010408365668813,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,2023-08-05,9.212838409653402,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2023-08-06,5.648671707850079,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,2023-08-07,4.850776477942512,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,2023-08-08,16.479869900030902,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,2023-08-09,10.944706908340994,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2023-08-10,10.53873699826645,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,2023-08-11,5.109307283606893,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,2023-08-12,4.714825328333982,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2023-08-13,26.136158531652846,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,2023-08-14,7.223291422582807,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,2023-08-15,0.5811013318089455,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,2023-08-16,1.6055766827019124,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,2023-08-17,10.036930750523922,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,2023-08-18,7.444623818035233,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,2023-08-19,3.416472550658163,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,2023-08-20,1.596564387185241,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,2023-08-21,13.389826413006451,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,2023-08-22,24.552514099149214,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2023-08-23,33.914485972862124,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,2023-08-24,3.3937839593546726,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,2023-08-25,1.7010103295779058,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,2023-08-26,0.8518623925871648,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,2023-08-27,1.3455061163718491,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,2023-08-28,1.2770977160316126,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2023-08-29,0.6722617924921248,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2023-08-30,0.9139651969233467,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,2023-08-31,0.715364245050684,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2023-09-01,0.4145035301127181,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,2023-09-02,0.7299629467718514,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,2023-09-03,1.3217708401750168,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2023-09-04,4.890535234853765,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,2023-09-05,1.0826388044204966,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2023-09-06,0.93341810272026,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2023-09-07,6.70874992327752,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,2023-09-08,5.120306526365439,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,2023-09-09,22.604111673728728,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,2023-09-10,45.75972981725189,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,2023-09-11,2.4695453050472467,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2023-09-12,1.3993696193017224,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,2023-09-13,1.8375367811577596,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,2023-09-14,17.09162864176775,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,2023-09-15,14.325169936845104,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,2023-09-16,8.91730217588869,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,2023-09-17,6.8714240110684,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,2023-09-18,2.1867930731905765,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,2023-09-19,1.0723997360619812,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,2023-09-20,2.3346458366069207,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,2023-09-21,1.5612347709081642,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,2023-09-22,1.4829506567651227,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,2023-09-23,0.9728199661156824,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,2023-09-24,0.5853690734281314,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,2023-09-25,0.39133933471895344,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,2023-09-26,0.23224196053958487,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,2023-09-27,0.20867311921554896,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,2023-09-28,0.23708885182111172,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,2023-09-29,0.31222546297904014,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,2023-09-30,0.8242116213552471,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,2023-10-01,0.6858414472096311,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,2023-10-02,1.4446233503109032,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,2023-10-03,0.6794403430803563,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,2023-10-04,0.8576974573640957,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,2023-10-05,0.9187831828148367,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,2023-10-06,0.5360334833716371,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,2023-10-07,0.6888637600006998,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,2023-10-08,0.22926016794341547,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,2023-10-09,0.7911742928309154,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,2023-10-10,0.526765043404939,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,2023-10-11,0.28969504006805263,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,2023-10-12,0.18477464049347728,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,2023-10-13,0.07384959327841367,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,2023-10-14,0.18660083537452238,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,2023-10-15,0.9423932633347383,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,2023-10-16,18.519523494366783,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,2023-10-17,0.821926566802729,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,2023-10-18,0.09411169245054755,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,2023-10-19,0.09061910393546037,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,2023-10-20,0.11924818764954348,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,2023-10-21,0.07448982456426544,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,2023-10-22,0.17524250668263103,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,2023-10-23,0.06875764293351361,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,2023-10-24,0.04963365484630805,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,2023-10-25,0.06866652855332264,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,2023-10-26,0.029302792518281974,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,2023-10-27,0.11046788206573191,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,2023-10-28,0.045097220913943144,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,2023-10-29,0.21609626368614354,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,2023-10-30,0.02861002101297695,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,2023-10-31,0.09759459377422194,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,2023-11-01,0.00675422096809177,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,2023-11-02,0.005555555375019413,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,2023-11-03,0.07148675116055063,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,2023-11-04,0.027903846892577657,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,2023-11-05,0.03257053259022011,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,2023-11-06,0.023991946167535173,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,2023-11-07,0.03789917804819128,"{""type"":""MultiPoint"",""coordinates"":[]}"
